customer_id,month,avg_monthly_inflow,avg_monthly_outflow,net_cash_flow,cash_flow_consistency_score,balance_volatility,spending_shock_flag,overdraft_flag
C04740,6,7954,7564,390,57,0.69,0,0
C04740,7,9913,11453,-1540,41,0.78,1,1
C04740,8,10432,7519,2913,56,0.78,0,0
C04740,9,8153,8004,149,56,0.79,0,0
C04740,10,5726,7368,-1642,58,0.82,0,1
C04740,11,9349,9304,45,58,0.85,0,0
C04740,12,9107,7841,1266,58,0.79,0,0
C04741,1,150876,99759,51117,97,0.46,0,0
C04741,2,142533,80174,62359,100,0.44,0,0
C04741,3,145647,83286,62361,100,0.49,0,0
C04741,4,152480,105596,46884,100,0.44,0,0
C04741,5,146217,75461,70756,100,0.28,0,0
C04741,6,151759,77090,74669,100,0.49,0,0
C04741,7,152455,103263,49192,97,0.39,0,0
C04741,8,150422,102469,47953,100,0.5,0,0
C04741,9,151259,94664,56595,100,0.4,0,0
C04741,10,138962,73195,65767,98,0.36,0,0
C04741,11,150135,93784,56351,100,0.33,0,0
C04741,12,151827,77511,74316,100,0.43,0,0
C04742,1,136083,93641,42442,79,0.43,0,0
C04742,2,147386,108528,38858,83,0.22,0,0
C04742,3,149615,96971,52644,74,0.23,0,0
C04742,4,146905,113224,33681,83,0.41,0,0
C04742,5,140615,104180,36435,78,0.35,0,0
C04742,6,140604,83795,56809,77,0.5,0,0
C04742,7,147031,82627,64404,76,0.33,0,0
C04742,8,136206,100632,35574,81,0.3,0,0
C04742,9,147090,104059,43031,81,0.42,0,0
C04742,10,147558,82949,64609,79,0.43,0,0
C04742,11,136891,82155,54736,84,0.46,0,0
C04742,12,149118,98807,50311,79,0.31,0,0
C04743,1,99448,64957,34491,79,0.44,0,0
C04743,2,104578,77971,26607,80,0.38,0,0
C04743,3,103485,91520,11965,76,0.46,0,0
C04743,4,104597,77472,27125,78,0.26,0,0
C04743,5,107037,95185,11852,84,0.23,0,0
C04743,6,106790,92881,13909,85,0.41,0,0
C04743,7,101383,66134,35249,79,0.34,0,0
C04743,8,102615,72189,30426,79,0.36,0,0
C04743,9,100428,95653,4775,82,0.44,0,0
C04743,10,101746,95717,6029,79,0.41,0,0
C04743,11,99010,84739,14271,86,0.45,0,0
C04743,12,100217,90353,9864,80,0.38,0,0
C04744,1,498,518,-20,22,0.9,0,1
C04744,2,575,574,1,27,0.51,0,0
C04744,3,536,1402,-866,5,0.73,1,1
C04744,4,220,524,-304,28,0.63,0,1
C04744,5,611,690,-79,31,0.62,0,1
C04744,6,543,677,-134,21,0.88,0,1
C04744,7,213,520,-307,21,0.52,0,1
C04744,8,435,656,-221,31,0.8,0,1
C04744,9,358,594,-236,24,0.75,0,1
C04744,10,274,495,-221,29,0.51,0,1
C04744,11,514,493,21,28,0.53,0,0
C04744,12,409,697,-288,26,0.56,0,1
C04745,1,70520,56672,13848,83,0.27,0,0
C04745,2,73427,53459,19968,77,0.23,0,0
C04745,3,73567,45254,28313,80,0.33,0,0
C04745,4,71162,59638,11524,82,0.46,0,0
C04745,5,75058,60425,14633,81,0.34,0,0
C04745,6,71726,61370,10356,85,0.36,0,0
C04745,7,72006,48602,23404,77,0.27,0,0
C04745,8,68587,49882,18705,79,0.41,0,0
C04745,9,74326,43651,30675,76,0.44,0,0
C04745,10,69889,63127,6762,82,0.34,0,0
C04745,11,68943,48804,20139,79,0.34,0,0
C04745,12,75396,48594,26802,82,0.28,0,0
C04746,1,137640,93582,44058,82,0.45,0,0
C04746,2,143765,127530,16235,89,0.25,0,0
C04746,3,138785,91502,47283,86,0.48,0,0
C04746,4,148680,116843,31837,85,0.21,0,0
C04746,5,142262,102615,39647,82,0.31,0,0
C04746,6,143386,103716,39670,90,0.39,0,0
C04746,7,142575,109760,32815,89,0.45,0,0
C04746,8,147122,106134,40988,84,0.21,0,0
C04746,9,146237,123105,23132,91,0.48,0,0
C04746,10,139525,94106,45419,90,0.28,0,0
C04746,11,139098,87760,51338,85,0.21,0,0
C04746,12,140136,128393,11743,84,0.48,0,0
C04747,1,61443,32535,28908,61,0.32,0,0
C04747,2,85171,41298,43873,60,0.28,0,0
C04747,3,65029,76808,-11779,41,0.23,1,1
C04747,4,66651,39600,27051,63,0.24,0,0
C04747,5,94222,43045,51177,59,0.27,0,0
C04747,6,53152,41598,11554,66,0.43,0,0
C04747,7,74284,44398,29886,58,0.47,0,0
C04747,8,88215,33004,55211,62,0.46,0,0
C04747,9,60749,40784,19965,65,0.35,0,0
C04747,10,89421,42148,47273,62,0.48,0,0
C04747,11,78749,44897,33852,63,0.37,0,0
C04747,12,92314,37635,54679,61,0.33,0,0
C04748,1,16959,29821,-12862,23,0.65,1,1
C04748,2,16870,14973,1897,42,0.63,0,0
C04748,3,23479,17453,6026,40,0.63,0,0
C04748,4,21777,15085,6692,40,0.46,0,0
C04748,5,22282,18279,4003,42,0.66,0,0
C04748,6,19867,17060,2807,48,0.82,0,0
C04748,7,21217,15031,6186,38,0.64,0,0
C04748,8,11916,29928,-18012,19,0.8,1,1
C04748,9,13346,16221,-2875,48,0.41,0,1
C04748,10,16109,13194,2915,40,0.65,0,0
C04748,11,17260,16207,1053,48,0.46,0,0
C04748,12,15651,13018,2633,39,0.58,0,0
C04749,1,128590,91312,37278,100,0.31,0,0
C04749,2,123642,112502,11140,100,0.36,0,0
C04749,3,124886,113123,11763,98,0.27,0,0
C04749,4,127090,97792,29298,100,0.33,0,0
C04749,5,134163,77897,56266,97,0.36,0,0
C04749,6,132938,109116,23822,99,0.23,0,0
C04749,7,128405,108002,20403,100,0.27,0,0
C04749,8,134601,102256,32345,100,0.4,0,0
C04749,9,124034,79470,44564,100,0.21,0,0
C04749,10,134481,115892,18589,100,0.37,0,0
C04749,11,130200,113707,16493,99,0.31,0,0
C04749,12,123966,81863,42103,99,0.24,0,0
C04750,1,7512,4558,2954,81,0.65,0,0
C04750,2,5452,3995,1457,85,0.71,0,0
C04750,3,7176,5145,2031,79,0.79,0,0
C04750,4,4949,5623,-674,76,0.6,0,1
C04750,5,3992,5454,-1462,80,0.45,0,1
C04750,6,4026,5522,-1496,79,0.89,0,1
C04750,7,5354,4666,688,83,0.67,0,0
C04750,8,4746,8067,-3321,53,0.79,1,1
C04750,9,6781,9709,-2928,61,0.78,1,1
C04750,10,6513,5709,804,78,0.45,0,0
C04750,11,5938,4256,1682,78,0.6,0,0
C04750,12,6351,5491,860,82,0.44,0,0
C04751,1,17281,13212,4069,75,0.43,0,0
C04751,2,10472,11315,-843,68,0.83,0,1
C04751,3,11264,13176,-1912,69,0.57,0,1
C04751,4,12219,11880,339,68,0.56,0,0
C04751,5,18725,11838,6887,74,0.63,0,0
C04751,6,12292,21338,-9046,53,0.54,1,1
C04751,7,16677,10309,6368,68,0.62,0,0
C04751,8,20719,9146,11573,72,0.79,0,0
C04751,9,14829,9574,5255,71,0.52,0,0
C04751,10,20406,13078,7328,71,0.72,0,0
C04751,11,11667,13505,-1838,65,0.64,0,1
C04751,12,18588,9381,9207,75,0.57,0,0
C04752,1,7866,7279,587,35,0.53,0,0
C04752,2,6207,6441,-234,39,0.57,0,1
C04752,3,7093,6739,354,36,0.72,0,0
C04752,4,4924,7808,-2884,44,0.58,0,1
C04752,5,7427,6976,451,36,0.8,0,0
C04752,6,6045,7953,-1908,43,0.41,0,1
C04752,7,6955,8347,-1392,43,0.51,0,1
C04752,8,8310,8155,155,35,0.8,0,0
C04752,9,6121,7345,-1224,43,0.78,0,1
C04752,10,8453,7164,1289,44,0.53,0,0
C04752,11,7959,11995,-4036,20,0.86,1,1
C04752,12,8616,8300,316,35,0.53,0,0
C04753,1,241975,284760,-42785,62,0.41,1,1
C04753,2,290802,149949,140853,78,0.34,0,0
C04753,3,208137,172166,35971,80,0.39,0,0
C04753,4,200735,138215,62520,74,0.2,0,0
C04753,5,265039,329024,-63985,55,0.24,1,1
C04753,6,244835,185578,59257,72,0.39,0,0
C04753,7,295001,151366,143635,79,0.42,0,0
C04753,8,213665,130179,83486,78,0.48,0,0
C04753,9,219446,174315,45131,72,0.45,0,0
C04753,10,232000,155365,76635,71,0.37,0,0
C04753,11,212750,294108,-81358,60,0.24,1,1
C04753,12,224766,175149,49617,74,0.48,0,0
C04754,1,7694,7393,301,35,0.54,1,0
C04754,2,8834,8109,725,39,0.65,1,0
C04754,3,4734,4823,-89,47,0.85,0,1
C04754,4,7813,4276,3537,49,0.59,0,0
C04754,5,7868,4823,3045,54,0.41,0,0
C04754,6,6403,4712,1691,53,0.69,0,0
C04754,7,8549,4259,4290,55,0.7,0,0
C04754,8,8231,4550,3681,54,0.81,0,0
C04754,9,7262,4076,3186,57,0.84,0,0
C04754,10,4958,3643,1315,56,0.4,0,0
C04754,11,3766,4558,-792,53,0.68,0,1
C04754,12,8445,8107,338,27,0.82,1,0
C04755,1,116712,63797,52915,56,0.28,0,0
C04755,2,173128,73997,99131,64,0.45,0,0
C04755,3,175285,60209,115076,60,0.21,0,0
C04755,4,138795,74142,64653,62,0.21,0,0
C04755,5,131453,63709,67744,61,0.27,0,0
C04755,6,138583,56321,82262,64,0.41,0,0
C04755,7,116037,76869,39168,65,0.26,0,0
C04755,8,150504,72861,77643,64,0.25,0,0
C04755,9,208326,58694,149632,66,0.32,0,0
C04755,10,151988,64234,87754,66,0.34,0,0
C04755,11,145019,71059,73960,61,0.47,0,0
C04755,12,119512,160349,-40837,42,0.24,1,1
C04756,1,167194,118859,48335,87,0.45,0,0
C04756,2,140686,113561,27125,85,0.39,0,0
C04756,3,128554,90321,38233,83,0.35,0,0
C04756,4,134275,86030,48245,80,0.47,0,0
C04756,5,141340,95233,46107,82,0.28,0,0
C04756,6,178516,125123,53393,82,0.24,0,0
C04756,7,141928,108195,33733,80,0.23,0,0
C04756,8,227553,112594,114959,89,0.41,0,0
C04756,9,234809,124261,110548,86,0.21,0,0
C04756,10,157993,109542,48451,87,0.41,0,0
C04756,11,153165,112750,40415,84,0.21,0,0
C04756,12,137774,115933,21841,80,0.44,0,0
C04757,1,36396,23898,12498,89,0.36,0,0
C04757,2,35132,28223,6909,84,0.36,0,0
C04757,3,34410,21185,13225,90,0.36,0,0
C04757,4,33388,24696,8692,89,0.28,0,0
C04757,5,34240,19502,14738,86,0.28,0,0
C04757,6,36047,22093,13954,92,0.39,0,0
C04757,7,34464,19393,15071,89,0.48,0,0
C04757,8,33543,27477,6066,90,0.41,0,0
C04757,9,34802,27141,7661,85,0.42,0,0
C04757,10,34730,27387,7343,93,0.26,0,0
C04757,11,35501,56734,-21233,61,0.23,1,1
C04757,12,35432,20281,15151,92,0.5,0,0
C04758,1,89661,44511,45150,96,0.39,0,0
C04758,2,93068,53340,39728,96,0.3,0,0
C04758,3,87060,38734,48326,91,0.48,0,0
C04758,4,89367,43193,46174,90,0.38,0,0
C04758,5,89907,43228,46679,91,0.42,0,0
C04758,6,89681,45536,44145,99,0.43,0,0
C04758,7,92887,51857,41030,99,0.41,0,0
C04758,8,90352,49195,41157,97,0.2,0,0
C04758,9,92504,47658,44846,96,0.23,0,0
C04758,10,89387,39982,49405,90,0.21,0,0
C04758,11,88272,55355,32917,96,0.31,0,0
C04758,12,87227,55956,31271,90,0.5,0,0
C04759,1,109249,54688,54561,77,0.4,0,0
C04759,2,111038,60557,50481,86,0.48,0,0
C04759,3,109430,60830,48600,76,0.21,0,0
C04759,4,111579,76121,35458,84,0.24,0,0
C04759,5,104822,62052,42770,86,0.37,0,0
C04759,6,109201,54387,54814,83,0.5,0,0
C04759,7,111583,115688,-4105,75,0.33,1,1
C04759,8,111729,63884,47845,81,0.27,0,0
C04759,9,107133,61033,46100,81,0.32,0,0
C04759,10,103845,71777,32068,78,0.43,0,0
C04759,11,111544,79084,32460,79,0.43,0,0
C04759,12,108865,67417,41448,78,0.27,0,0
C04760,1,47632,32555,15077,93,0.34,0,0
C04760,2,47495,26700,20795,92,0.49,0,0
C04760,3,45830,28488,17342,89,0.46,0,0
C04760,4,47462,36622,10840,88,0.33,0,0
C04760,5,47570,27646,19924,95,0.46,0,0
C04760,6,45531,30829,14702,98,0.25,0,0
C04760,7,45748,32876,12872,90,0.27,0,0
C04760,8,46770,33173,13597,96,0.32,0,0
C04760,9,47043,34755,12288,98,0.49,0,0
C04760,10,48966,37113,11853,98,0.35,0,0
C04760,11,48466,27652,20814,89,0.43,0,0
C04760,12,45698,29075,16623,88,0.5,0,0
C04761,1,112456,96398,16058,89,0.3,0,0
C04761,2,116036,88832,27204,95,0.41,0,0
C04761,3,119037,89456,29581,96,0.25,0,0
C04761,4,116268,65051,51217,91,0.39,0,0
C04761,5,115178,79591,35587,92,0.31,0,0
C04761,6,118565,89617,28948,93,0.39,0,0
C04761,7,112824,78533,34291,89,0.3,0,0
C04761,8,110056,132267,-22211,78,0.35,1,1
C04761,9,110318,121498,-11180,79,0.2,1,1
C04761,10,113906,91066,22840,98,0.37,0,0
C04761,11,110275,88108,22167,94,0.2,0,0
C04761,12,110204,81973,28231,88,0.2,0,0
C04762,1,19823,25603,-5780,38,0.43,0,1
C04762,2,13688,21886,-8198,44,0.8,0,1
C04762,3,30993,29435,1558,45,0.49,0,0
C04762,4,27148,22586,4562,44,0.73,0,0
C04762,5,32031,28292,3739,38,0.63,0,0
C04762,6,15141,28437,-13296,45,0.68,0,1
C04762,7,15020,27481,-12461,47,0.7,0,1
C04762,8,16539,22377,-5838,38,0.75,0,1
C04762,9,20138,21395,-1257,45,0.64,0,1
C04762,10,31032,21529,9503,45,0.86,0,0
C04762,11,14789,29962,-15173,44,0.82,0,1
C04762,12,16336,30078,-13742,47,0.85,0,1
C04763,1,112585,93369,19216,99,0.22,0,0
C04763,2,111045,225099,-114054,82,0.42,1,1
C04763,3,114844,82789,32055,96,0.43,0,0
C04763,4,108208,84622,23586,97,0.43,0,0
C04763,5,109069,92295,16774,93,0.35,0,0
C04763,6,112335,91375,20960,93,0.3,0,0
C04763,7,114810,99539,15271,96,0.42,0,0
C04763,8,110072,95923,14149,97,0.24,0,0
C04763,9,108673,98880,9793,93,0.24,0,0
C04763,10,111119,80297,30822,100,0.46,0,0
C04763,11,108917,82465,26452,96,0.39,0,0
C04763,12,106108,91525,14583,97,0.37,0,0
C04764,1,51173,29533,21640,100,0.2,0,0
C04764,2,53021,24783,28238,100,0.37,0,0
C04764,3,49501,32160,17341,100,0.21,0,0
C04764,4,50433,25541,24892,100,0.37,0,0
C04764,5,49575,28628,20947,100,0.27,0,0
C04764,6,50503,31745,18758,100,0.32,0,0
C04764,7,51965,32187,19778,98,0.22,0,0
C04764,8,52438,31879,20559,100,0.24,0,0
C04764,9,50962,24870,26092,95,0.22,0,0
C04764,10,50597,22504,28093,95,0.33,0,0
C04764,11,49722,25945,23777,98,0.22,0,0
C04764,12,51761,27603,24158,95,0.48,0,0
C04765,1,125832,118175,7657,95,0.41,0,0
C04765,2,133888,118588,15300,90,0.29,0,0
C04765,3,126528,112898,13630,89,0.33,0,0
C04765,4,136504,96767,39737,96,0.36,0,0
C04765,5,134223,82005,52218,92,0.37,0,0
C04765,6,131014,85049,45965,99,0.4,0,0
C04765,7,130182,91420,38762,97,0.35,0,0
C04765,8,124186,120748,3438,96,0.49,0,0
C04765,9,130322,98387,31935,89,0.33,0,0
C04765,10,132546,93000,39546,96,0.25,0,0
C04765,11,124724,94114,30610,89,0.33,0,0
C04765,12,136005,89106,46899,97,0.33,0,0
C04766,1,137537,115271,22266,77,0.27,0,0
C04766,2,181596,133612,47984,68,0.25,0,0
C04766,3,208186,132519,75667,76,0.29,0,0
C04766,4,179998,152487,27511,69,0.29,0,0
C04766,5,249318,148626,100692,77,0.41,0,0
C04766,6,220705,126826,93879,76,0.29,0,0
C04766,7,249697,145067,104630,76,0.4,0,0
C04766,8,206833,156395,50438,74,0.28,0,0
C04766,9,150839,166473,-15634,69,0.3,0,1
C04766,10,158719,145999,12720,74,0.35,0,0
C04766,11,236297,140980,95317,72,0.5,0,0
C04766,12,159902,160108,-206,69,0.27,0,1
C04767,1,133597,63756,69841,85,0.24,0,0
C04767,2,125203,88935,36268,78,0.44,0,0
C04767,3,126253,61790,64463,83,0.43,0,0
C04767,4,126041,89194,36847,80,0.45,0,0
C04767,5,132610,61154,71456,86,0.27,0,0
C04767,6,130991,78912,52079,76,0.37,0,0
C04767,7,135529,65966,69563,85,0.23,0,0
C04767,8,131658,79029,52629,78,0.44,0,0
C04767,9,135612,85132,50480,81,0.45,0,0
C04767,10,133004,76112,56892,86,0.48,0,0
C04767,11,134988,90132,44856,81,0.29,0,0
C04767,12,131754,91284,40470,85,0.45,0,0
C04768,1,166206,164370,1836,46,0.49,0,0
C04768,2,186837,133294,53543,47,0.42,0,0
C04768,3,176450,298811,-122361,29,0.44,1,1
C04768,4,192623,158134,34489,46,0.44,0,0
C04768,5,235043,162793,72250,48,0.23,0,0
C04768,6,194314,146373,47941,49,0.3,0,0
C04768,7,259527,138705,120822,48,0.45,0,0
C04768,8,267262,182861,84401,45,0.46,0,0
C04768,9,269042,147043,121999,47,0.34,0,0
C04768,10,234452,150095,84357,53,0.43,0,0
C04768,11,259117,173945,85172,55,0.42,0,0
C04768,12,221227,165168,56059,47,0.36,0,0
C04769,1,42038,23655,18383,66,0.33,0,0
C04769,2,28056,27132,924,62,0.3,0,0
C04769,3,32954,24972,7982,65,0.4,0,0
C04769,4,37726,25064,12662,68,0.28,0,0
C04769,5,28241,30730,-2489,69,0.29,0,1
C04769,6,42510,26822,15688,70,0.26,0,0
C04769,7,42177,22735,19442,62,0.42,0,0
C04769,8,46587,27288,19299,64,0.37,0,0
C04769,9,34029,23990,10039,65,0.36,0,0
C04769,10,40679,26217,14462,62,0.27,0,0
C04769,11,41145,21263,19882,64,0.21,0,0
C04769,12,43442,25410,18032,70,0.43,0,0
C04770,1,6159,8456,-2297,54,0.53,0,1
C04770,2,4633,7989,-3356,52,0.47,0,1
C04770,3,4538,7274,-2736,56,0.58,0,1
C04770,4,8916,9097,-181,50,0.49,0,1
C04770,5,9626,9272,354,47,0.53,0,0
C04770,6,4342,12543,-8201,26,0.43,1,1
C04770,7,9290,8773,517,52,0.72,0,0
C04770,8,9368,8752,616,47,0.86,0,0
C04770,9,9124,8368,756,53,0.5,0,0
C04770,10,4368,7817,-3449,54,0.73,0,1
C04770,11,4430,10010,-5580,56,0.69,0,1
C04770,12,5414,7221,-1807,49,0.55,0,1
C04771,1,25430,19201,6229,66,0.62,0,0
C04771,2,20353,16049,4304,70,0.88,0,0
C04771,3,20621,20303,318,74,0.85,0,0
C04771,4,23830,14985,8845,66,0.43,0,0
C04771,5,26601,15919,10682,72,0.69,0,0
C04771,6,18689,20018,-1329,65,0.77,0,1
C04771,7,28421,19349,9072,65,0.9,0,0
C04771,8,16958,19615,-2657,74,0.66,0,1
C04771,9,21981,19382,2599,66,0.83,0,0
C04771,10,24136,16052,8084,69,0.4,0,0
C04771,11,18167,19168,-1001,72,0.48,0,1
C04771,12,19315,20057,-742,70,0.61,0,1
C04772,1,75219,38988,36231,90,0.24,0,0
C04772,2,82027,44046,37981,91,0.38,0,0
C04772,3,81953,45758,36195,85,0.22,0,0
C04772,4,78302,46016,32286,82,0.26,0,0
C04772,5,76335,47285,29050,91,0.41,0,0
C04772,6,75756,40745,35011,88,0.21,0,0
C04772,7,80850,47418,33432,92,0.47,0,0
C04772,8,81427,47089,34338,85,0.36,0,0
C04772,9,74525,40921,33604,87,0.36,0,0
C04772,10,80529,44939,35590,87,0.26,0,0
C04772,11,74833,34917,39916,90,0.38,0,0
C04772,12,79745,35164,44581,88,0.38,0,0
C04773,1,227744,146707,81037,51,0.37,0,0
C04773,2,267321,187737,79584,54,0.34,0,0
C04773,3,191956,156866,35090,60,0.47,0,0
C04773,4,229270,191517,37753,53,0.2,0,0
C04773,5,233002,159109,73893,53,0.49,0,0
C04773,6,189112,194169,-5057,54,0.24,0,1
C04773,7,301842,145598,156244,51,0.22,0,0
C04773,8,191549,200163,-8614,60,0.4,0,1
C04773,9,178826,142516,36310,56,0.28,0,0
C04773,10,189298,410994,-221696,39,0.25,1,1
C04773,11,268366,177465,90901,52,0.47,0,0
C04773,12,196484,164868,31616,50,0.38,0,0
C04774,1,226574,90603,135971,55,0.25,0,0
C04774,2,199269,86576,112693,52,0.22,0,0
C04774,3,215922,89533,126389,53,0.37,0,0
C04774,4,195318,94967,100351,61,0.28,0,0
C04774,5,193600,82080,111520,55,0.24,0,0
C04774,6,160166,84366,75800,51,0.5,0,0
C04774,7,145358,68581,76777,56,0.33,0,0
C04774,8,136180,70884,65296,57,0.26,0,0
C04774,9,123059,66258,56801,59,0.31,0,0
C04774,10,162925,85642,77283,56,0.3,0,0
C04774,11,202964,92487,110477,56,0.22,0,0
C04774,12,150728,93656,57072,57,0.22,0,0
C04775,1,138992,72198,66794,81,0.49,0,0
C04775,2,145136,74050,71086,71,0.49,0,0
C04775,3,145063,64016,81047,72,0.49,0,0
C04775,4,143557,66067,77490,72,0.25,0,0
C04775,5,140662,71524,69138,79,0.21,0,0
C04775,6,145690,87979,57711,80,0.22,0,0
C04775,7,148749,75178,73571,81,0.5,0,0
C04775,8,145486,77519,67967,79,0.28,0,0
C04775,9,140813,65529,75284,78,0.42,0,0
C04775,10,145189,76663,68526,71,0.33,0,0
C04775,11,141242,73016,68226,73,0.31,0,0
C04775,12,147100,93668,53432,74,0.35,0,0
C04776,1,43046,24128,18918,91,0.41,0,0
C04776,2,41517,21656,19861,94,0.35,0,0
C04776,3,42717,25590,17127,97,0.4,0,0
C04776,4,44702,25403,19299,97,0.24,0,0
C04776,5,42653,25745,16908,99,0.21,0,0
C04776,6,43963,28620,15343,98,0.28,0,0
C04776,7,43739,27400,16339,92,0.37,0,0
C04776,8,44963,29504,15459,96,0.41,0,0
C04776,9,44119,19869,24250,100,0.37,0,0
C04776,10,43803,28737,15066,91,0.46,0,0
C04776,11,42238,19868,22370,93,0.36,0,0
C04776,12,41943,69666,-27723,83,0.37,1,1
C04777,1,218111,126231,91880,74,0.22,0,0
C04777,2,184655,154818,29837,72,0.31,0,0
C04777,3,200094,148026,52068,73,0.4,0,0
C04777,4,137986,159610,-21624,77,0.21,0,1
C04777,5,231874,149276,82598,80,0.28,0,0
C04777,6,147855,125478,22377,73,0.5,0,0
C04777,7,219217,147027,72190,77,0.41,0,0
C04777,8,149584,130095,19489,79,0.2,0,0
C04777,9,197120,138311,58809,80,0.36,0,0
C04777,10,202766,120574,82192,71,0.35,0,0
C04777,11,149216,158573,-9357,76,0.35,0,1
C04777,12,242892,164519,78373,76,0.47,0,0
C04778,1,66229,45517,20712,79,0.27,0,0
C04778,2,71548,46356,25192,77,0.33,0,0
C04778,3,68489,92340,-23851,55,0.34,1,1
C04778,4,68339,41419,26920,74,0.3,0,0
C04778,5,69928,48137,21791,79,0.38,0,0
C04778,6,69957,39653,30304,83,0.2,0,0
C04778,7,71186,45493,25693,77,0.4,0,0
C04778,8,70294,45070,25224,83,0.25,0,0
C04778,9,67069,38371,28698,81,0.4,0,0
C04778,10,70606,37907,32699,74,0.32,0,0
C04778,11,68561,45524,23037,82,0.21,0,0
C04778,12,67731,35627,32104,74,0.38,0,0
C04779,1,39649,25934,13715,56,0.39,0,0
C04779,2,46032,27738,18294,54,0.29,0,0
C04779,3,42317,29989,12328,56,0.29,0,0
C04779,4,50831,33515,17316,55,0.48,0,0
C04779,5,41016,54309,-13293,38,0.24,1,1
C04779,6,47635,60559,-12924,43,0.26,1,1
C04779,7,36091,26126,9965,61,0.31,0,0
C04779,8,39006,34015,4991,53,0.39,0,0
C04779,9,60709,24116,36593,54,0.37,0,0
C04779,10,60188,32114,28074,63,0.32,0,0
C04779,11,58197,24252,33945,57,0.26,0,0
C04779,12,56680,25378,31302,63,0.34,0,0
C04780,1,102047,61810,40237,83,0.32,0,0
C04780,2,106709,43429,63280,80,0.23,0,0
C04780,3,110878,44923,65955,79,0.23,0,0
C04780,4,104798,52443,52355,78,0.33,0,0
C04780,5,112121,58539,53582,73,0.43,0,0
C04780,6,110885,54548,56337,78,0.31,0,0
C04780,7,111774,50570,61204,78,0.4,0,0
C04780,8,102809,52197,50612,74,0.29,0,0
C04780,9,108571,59927,48644,75,0.23,0,0
C04780,10,105215,55014,50201,83,0.22,0,0
C04780,11,105588,47308,58280,81,0.33,0,0
C04780,12,111165,50797,60368,83,0.33,0,0
C04781,1,65735,45265,20470,84,0.33,0,0
C04781,2,62547,49790,12757,91,0.26,0,0
C04781,3,66565,47972,18593,87,0.32,0,0
C04781,4,61686,50927,10759,86,0.23,0,0
C04781,5,65239,52519,12720,85,0.49,0,0
C04781,6,62089,55997,6092,82,0.2,0,0
C04781,7,63639,57226,6413,86,0.3,0,0
C04781,8,63106,58958,4148,83,0.35,0,0
C04781,9,67503,51528,15975,88,0.29,0,0
C04781,10,62219,59750,2469,85,0.33,0,0
C04781,11,65148,43195,21953,91,0.37,0,0
C04781,12,62989,46162,16827,85,0.32,0,0
C04782,1,7211,4265,2946,61,0.6,0,0
C04782,2,9363,5919,3444,57,0.66,0,0
C04782,3,7052,5488,1564,57,0.68,0,0
C04782,4,10617,6156,4461,40,0.57,1,0
C04782,5,6258,4953,1305,56,0.88,0,0
C04782,6,4960,4629,331,55,0.73,0,0
C04782,7,5052,4891,161,57,0.86,0,0
C04782,8,6714,4889,1825,58,0.56,0,0
C04782,9,5411,5790,-379,56,0.42,0,1
C04782,10,5268,4192,1076,63,0.83,0,0
C04782,11,5721,11097,-5376,33,0.77,1,1
C04782,12,8443,5425,3018,57,0.81,0,0
C04783,1,7753,36274,-28521,25,0.86,1,1
C04783,2,14024,15793,-1769,46,0.58,0,1
C04783,3,10370,11570,-1200,49,0.68,0,1
C04783,4,15255,11818,3437,55,0.49,0,0
C04783,5,14004,15761,-1757,52,0.77,0,1
C04783,6,12347,15603,-3256,53,0.9,0,1
C04783,7,10600,12006,-1406,52,0.78,0,1
C04783,8,16693,14784,1909,52,0.59,0,0
C04783,9,16710,12271,4439,46,0.49,0,0
C04783,10,8961,13604,-4643,47,0.87,0,1
C04783,11,14308,21523,-7215,17,0.67,1,1
C04783,12,9223,14537,-5314,49,0.45,0,1
C04784,1,19983,18472,1511,58,0.79,0,0
C04784,2,24271,17061,7210,59,0.57,0,0
C04784,3,24635,17560,7075,63,0.48,0,0
C04784,4,22706,21080,1626,58,0.76,0,0
C04784,5,17129,17699,-570,63,0.6,0,1
C04784,6,22377,18080,4297,61,0.54,0,0
C04784,7,17131,17015,116,57,0.65,0,0
C04784,8,18632,15990,2642,59,0.56,0,0
C04784,9,14004,31034,-17030,28,0.65,1,1
C04784,10,13059,20969,-7910,58,0.81,0,1
C04784,11,19318,15057,4261,58,0.58,0,0
C04784,12,19002,15359,3643,62,0.4,0,0
C04785,1,111722,57253,54469,86,0.25,0,0
C04785,2,107141,110069,-2928,76,0.49,1,1
C04785,3,105424,52983,52441,93,0.32,0,0
C04785,4,105446,50641,54805,89,0.44,0,0
C04785,5,105089,58196,46893,85,0.44,0,0
C04785,6,108992,60579,48413,94,0.26,0,0
C04785,7,112236,64533,47703,87,0.39,0,0
C04785,8,113846,55825,58021,95,0.37,0,0
C04785,9,111076,63001,48075,91,0.43,0,0
C04785,10,104159,50225,53934,87,0.44,0,0
C04785,11,112054,55375,56679,89,0.43,0,0
C04785,12,111286,47971,63315,94,0.23,0,0
C04786,1,26150,37832,-11682,38,0.48,1,1
C04786,2,31559,12691,18868,50,0.74,0,0
C04786,3,23523,14405,9118,57,0.55,0,0
C04786,4,26813,16524,10289,50,0.66,0,0
C04786,5,32456,42890,-10434,25,0.4,1,1
C04786,6,18525,15592,2933,55,0.77,0,0
C04786,7,33669,15657,18012,55,0.53,0,0
C04786,8,25405,15396,10009,57,0.57,0,0
C04786,9,30495,14920,15575,57,0.62,0,0
